"ID";"ID Imagen";"Personajes_ID";"Principal";"Gestos Centrales";"Gestos Mano Rostro";"Otros gestos";"Relaciones Corporales";"Sentimientos_ID";"Acciones_ID";"Atributos_ID";"Vestidos_ID";"Edades_ID";"Géneros_ID"
1744;4701;417;1;"Arrodillado";"San Ignacio se arrodilla frente a la Trinidad, pone sus manos con las palmas juntas a la altura de su pecho en gesto de oración, mientras sostiene contra su pecho el bastón del peregrino";"Jesús mira a San Ignacio, levanta su mano izquierda con la palma hacia arriba y la derecha la extiende hacia el lado y hacia abajo. Dios Padre mira a San Ignacio, sostiene el cetro con la mano izquierda y la derecha la extiende hacia el lado, hacia donde ";"No";86;47;1;21;2;3
1745;4785;417;1;"De pie";"José sostiene a Jesús con ambos brazos y con la derecha lleva unos azucenas. Mira hacia la esquina superior derecha (espectador). Jespus esta dormido, sujeta un azucena con su mano izquierda.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1746;4825;417;1;"Arrodillado";"El rector esta arrodillado y mira al piso, no levanta el rostro. Sus brazos estan extendidos hacia el frente con las manos extendidas.";"Dos de los espectadores tiene la mano derecha levantada a la altura de la cintura. Otro espectador, de espaldas en primer plano, tiene ambas manos extendidas hacia el frente.";"No";119;161;1;21;2;3
1747;4925;417;1;"Postrado";"San Ignacio se encuentra en el suelo, mirada perdida. Le sostienen los brazos dos hombres.";"Espectadores señalan a San Ignacio, lo miran y se miran entre si.";"Dos hombres sostienen a San Ignacio";104;99;1;21;2;3
1748;4961;417;1;"De pie";"José sostiene a Jesús con el brazo derecho y con el izquierdo aprieta contra su pecho unas flores de azucena. Mira a Jesús. Jesús mira a José y pone ambas manos sobre el orbe que se encuentra en su regazo.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1749;4964;417;1;"De pie";"José sostiene a Jesús con el brazo izquierdo y con el derecho lo abraza. En la mano izquierda lleva unos azucenas. Mira a Jesús. Jesús mira al espectador, sostiene una cruz con la mano derecha.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1750;4972;417;1;"De pie";"José sostiene a Jesús con el brazo izquierdo y lo observa.Llleva en su mano derecha su vara florida. Jesús lo mira y pasa su brazo derecho detrás de su cuello.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1751;4973;417;1;"De pie";"José toma a Jesús de su mano izquierda con su mano derecha y lo mira.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1752;5648;417;1;"De pie";"El rostro mira directo al espectador, la boca entreabierta, gesto de dolor. Las manos cruzadas a la altura del estómago sostienen una vara.";;"Ninguna";146;79;1;3;2;3
1753;6074;417;1;"De pie";"José sostiene a Jesús con ambos brazos y mira hacia arriba- a Dios Padre y el espíritu santo. Jespus mira a Dios Padre y levanta su mano derecha.";"Dios Padre mira a José y Jesús, extiende hacia ellos su mano derecha y pone su mano izquierda sobre el orbe. Angel sostiene la vara florida con amabas manos. Angeles en la parte superior observan la escena.";"José sostiene a Cristo niño.";60;48;52;21;1;3
1754;7979;417;1;;;;;1;1;1;1;1;1
1755;8940;417;1;;;;;1;1;1;1;1;1
1756;8941;417;1;;;;;1;1;1;1;1;1
1757;8943;417;1;;;;;1;1;1;1;1;1
1758;8944;417;1;;;;;1;1;1;1;1;1
1759;8959;417;1;;;;;1;1;1;1;1;1
1760;8994;417;1;;;;;1;1;1;1;1;1
1761;8997;417;1;;;;;1;1;1;1;1;1
1762;9024;417;1;;;;;1;1;1;1;1;1
1763;9071;417;1;;;;;1;1;1;1;1;1
1764;9080;417;1;;;;;1;1;1;1;1;1
1765;9135;417;1;;;;;1;1;1;1;1;1
1766;9203;417;1;;;;;1;1;1;1;1;1
1767;9261;417;1;;;;;1;1;1;1;1;1
1768;9416;417;1;;;;;1;1;1;1;1;1
1772;1268;417;1;"Sentado";"Virgen María está sentada con Jesús en brazos sobre el asno y con su mano derecha acomoda su pecho para amantarlo. José esta de pie a su lado y sostiene su bastón con su mano derecha.";;"Virgen sostiene a Jesus en sus brazos";101;108;109;21;1;1
1773;2845;417;1;"De pie";"Angel mira hacia su derecha, sostiene la cruz con ambas manos apoyada en el hombro derecho y en la mano derecha tambien lleva la palma del martirio";;"No";177;71;100;21;5;3
1774;2850;417;1;"De pie";"José mira a Jesús sobre su cabeza y le extiende su mano derecha mientras sostiene en la izquierda las azucenas. Jesús lo toma con la mano derecha y sostiene la corona de rosas sobre su cabeza con su mano izquierda";"Angeles miran a José, dos tienen unas hojas de papel.";"Angel toma de la mano a José";115;215;52;21;1;3
1775;2851;417;1;"Sentado";"José mira hacia abajo, sostiene a Jesús con la mano derecha y en la ziquierda lleva las azucenas. Jesús mira a José y con la mano izquierda le pone la corona.";;"José sostiene a Cristo niño.";61;57;52;21;1;3
1776;3696;417;1;"Sentado";"San Ignacio (con aureola) mira a San Pedro, pone su mano izquierda sibre su pecho y la derecha la mantiene baja, y muestra la palma extendida hacia el frente.";"San Pedro mira a San Ignacio, su mano izquierda sobre su cintura sostiene las llaves del cielo y la mano derecha esta levemente levantada a la altura del pecho";"No";129;209;16;21;5;3
1777;4647;417;1;"Arrodillado";"José se arrodilla ante Jesús, mira hacia abajo, pone su mano izquierda sobre su pecho y con la derecha sostiene las flores. Jesús mira a San José, con la derecha le pone la corona de rosas y en la mano izquierda lleva el orbe.";;"No";61;57;52;21;1;3
1825;215;430;1;"Caido";"A San Ignacio lo cargan unos soldados después de ser haerido en batalla. Mira hacia la derecha del cuadro (espectador), le sostienen las piernas y los brazos.";"Los soldados que lo rodean lo observan, en segundo plano estan en combate.";"Los soldados sostienen a San Ignacio caido en batalla.";104;54;5;21;2;3
1832;218;436;1;"De pie";"Virgen Maria mira a Jesús, con su mano derecha descubre la canasta y con la izquierda lleva una vara. José mira al espectador, lleva la vara en la mano derecha y con la izquierda recoge un pliege de su túnica. Jesús duerme.";"Angeles miran hacia abajo y lanzan rosas";"No";101;108;109;21;1;1
1834;1387;437;1;"De pie";"Rostro mirando al demonio, mano derecha levantada, izquierda abajo sosteniendo palma.";"Donante manos juntas, demonio brazos cruzados.";;1;222;89;21;5;3
1848;5380;438;1;"De pie";"San Miguel mira a su izquierda, lleva el estandarte en la mano derecha y la palma del martirio en la mano izquierda.";"Arcangeles llevan sus atributos, miran hacia el piso, entre ellos, a San Miguel o al cielo. Uno de ellos pone las palmas de sus manos juntas en gesto de oracion.";"No";162;71;1;21;5;3
1850;437;438;1;"Sentado";"José sostiene a Jesús con el brazo izquierdo y con el derecho aprieta contra su pecho su vara florida. Mira a Jesús. Jesús mira al espectador, lleva su mano izquierda al pecho de su padre.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1851;3706;438;1;"De pie";"San Jose mira al piso, sostiene su vara con la mano izquierda y la derecha la extiende y la une con la derecha de la Virgen. Ella se recoge un pliege del vestido con la mano izquierda -el vestido cubre su vientre levemente-y mira al piso.";"Sacerdote coge ambas manos derechas de Jose y Maria con sus manos y mira al espectador";"Sacerdote toma las manos de San José y María.";48;134;1;21;5;1
1852;3707;438;1;;"San Miguel mira hacia el frente de lado, con su mano izquierda sostiene la palma del martirio mientras que con la derecha sostiene la espada a la altura de su cintura.";"Cristo mira hacia la Virgen Maria mientras sotiene la cruz con su mano izquierda. La Virgen extiende sus manos frente a sus pecho en posicion de oracion y mira a Cristo implorando el perdon de las almas. Dios padre mira hacia el frente, sostiene el cetro ";"Los  ángeles toman a los salvados de las manos para sacarlos del purgatorio y llevarlos al cielo.";108;150;1;21;5;3
1853;3768;438;1;"De pie";"San Miguel mira hacia arriba a la Virgen, su mano derecha sostiene la palma y su mano izquierda sostiene la balanza.";"Cristo mira a los purgantes, con su mano derecha sostiene la cruz y con su pie izquierdo pisa el orbe. La Virgen Maria pone sus manos cruzadas sobre su pecho y mira hacia el centro del cuadro. Los intercesores que rodean a San Miguel miran hacia el cielo.";"No";107;209;1;21;5;3
1871;858;444;1;"Sentado";"Virgen María está sentada con Jesús en brazos sobre el asno y sostiene con su mano derecha un cántaro o calabazo. José esta de pie a su lado y sostiene su bastón con su mano izquierda mientras que con la derecha ofrece la fruta a Jesús.";"Ángel baja los frutos del árbol";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1878;213;446;1;"Sentado";"Jesús esta parado frente a la Virgen María de medio lado y mira a Santa Ana a quien extiende su mano derecha. La Virgen pone la mano derecha en la espalda de Jesús y la izquierda en su mentón mientras mira a Santa Ana a su izquierda. San José, al lado der";"Santa Ana, en el centro de la composición, mira a la Virgen, pone su mano derecha sobre su espalda hasta el hombro derecho y la izquierda la extiende hacia Cristo. A su lado izquierdo, San Joaquín mira al espectador, pone su mano derecha sobre su pecho y ";"Virgen toca a Jesús";94;18;75;21;1;1
1881;2682;447;1;"De pie";"Mira hacia el cielo, en la mano izquierda sostiene la biblio/evangelio? Mientras que en la mano derecha sostiene un estandarte?.";"Cristo aparece primero saliendo de su tumba, elevado en los cielos, mira hacia arriba, en su mano izquierda lleva la cruz y su mano derecha la levanta arriba de su cabeza con la palma hacia el espectador.  El Cristo que aparece en el medio de la composici";"Cristo sujeta a uno de los condenados.";108;150;1;21;2;3
1901;1313;451;1;"De pie";"San Jose mira a la Virgen María, sostiene su vara con la mano izquierda y la derecha la extiende y la une con la derecha de la Virgen. Ella pone a su vez la mano izquierda sobre su pecho y mira al piso.";"Sacerdote levanta mano derecha (los dedos indice, anular y pulgar) y pone su mano izquierda sobre las manos de los esposos.";"San José y María se toman de las manos";48;134;106;21;1;1
1902;1840;451;1;"De pie";"Santa Ana esta de pie y ladeada a su derecha, mira hacia arriba, sostiene una azucena con la mano derecha y pone ambas manos sobre su pecho.";;"No";61;48;1;21;3;2
1903;1841;451;1;"De pie";"Santa Ana esta de pie y ladeada a su derecha, mira hacia arriba, sostiene una azucena con la mano izquierda y extiende su mano derecha hacia abajo, muestra la palma.";;"No";61;48;1;21;3;2
1913;4480;452;1;"Sentado";"Santa Ana mira hacia abajo a la Virgen, sostiene con ambas manos el libro y apunta a una de sus paginas. La Virgen a la derecha de Santa Ana mira el libro y lo sostiene con ambas manos";"Donantes miran hacia arriba y juntan las palmas de sus manos a la altura del pecho en gesto de oración";"No";30;220;92;21;1;2
1914;8986;452;1;;;;;1;1;1;1;1;1
1915;9095;452;1;;;;;1;1;1;1;1;1
1921;219;456;1;;;;"Ninguna";1;1;1;1;1;2
1925;1398;459;1;"Sentado";"Sus manos se encuentran abiertas y unidas a la altura del pecho en actitud de oración. Los pies sobresalen desnudos del camisón largo. Su rostro, muy pálido, se enceuntra ligeramente ladeado a la derecha. Sus ojos miran hacia arriba como en un arrebato mí";"Los ángeles ubicados a la derecha de la virgen parecen mirarla fijamente con rostros sonrientes. Los que están a la izquierda, uno de ello, ubicado en la parte superior mira al suelo, y el que está ubicado en la parte inferior, mira al cielo.";"Ninguna";5;97;85;21;4;2
1926;1622;459;1;"Sentado";"Jesús es sostenido por San José en sus brazos, se miran entre sí y Jesús extiende su mano derecha hacia su rostro. La Viren, a la derecha de José, extiende sus brazos hacia ellos.";"Santa Ana esta arrodillada, mira a la paloma del espiritu santo y extiende sus brazos hacia los lados mostrando las palmas hacia arriba. San Joaquín mira a Jesús, pone su mano izquierda sobre el pomo de la silla y la dereche la extiende hacia el frente. L";"José sostiene a Cristo niño.";93;18;68;21;1;1
1927;2698;459;1;"Sentado";"La mano derecha toma ligeramente el la cruz, que apoya sobre su hombro y sobre la cual apoya levemente su rostro. Su mano izquierda sostiene ligeramente las flores sobre su regazo.  Entre ambos brazos está la calavera. El rostro, ligeramente ladeado hacia";;"Ninguna";146;95;83;21;5;2
1928;3117;459;1;;"El rosttro apacible se encuentra ligeramente ladeado a la izquierda. Sus ojos semiabiertos miran hacia abajo abstraidos. Su mano izquierda toma suavemente el lírio, su mano derecha, escondida por el marco de la pintura, presumiblemente hace lo mismo.";;"Ninguna";126;9;83;21;5;2
1929;4608;459;1;"De pie";"Su rostro está ladeado a la izquierda e inclinado levemente, mira apasiblemente a las monjas (a las cuales dirige su cuerpo también levemente inclinado). Sus brazos abiertos, las manos abiertas y extendidas hacia las monjas.";"Las monjas: La monja ubicada en el extremo inferior izuierdo tiene los brazos extendidos, sus manos abiertas mostrando las palmas hacia el frente (como en señal de rechazo. El rostro no se puede ver por el deterioro de la pintura. Al lado de ella se ubica";"La monja de en medio toma por el hábito a la monja que está al lado de la santo como jalándola.";5;181;83;21;5;2
1930;4667;459;1;"Sentado";"Su rostro ladeado hacia la izquierda en la que se encuentra la pintura, tiene los ojos abiertos absortos en la contemplación del mismo. La boca cerrada. Sólo se ve la mano derecha la cual toca los dedos de un ángel pareciendo jugar con ellos.";"De derecha a izquierda. La mujer en el extremo derecho se enceuntra de pie, las manos juntas y extendidas a la altura del pecho en posición de oración, su boca sonrie mientras mira a la niña cargada por los ángeles. El angel ubicado a la derecha de la san";"El ángel y la santa se tocan las manos. Un ángel lleva cargada a la santa.";61;167;84;21;4;2
1931;4668;459;1;"De pie";"La santa mira al arcangel atentamente. Su mano izquierda está levemente extendida tocando un dedo de la mano del arcangel que la que la guía. La mano derecha estan tomando suavemente al niño de la mano.";"El arcangel voltea el rostro para ver a la santa, su brazo derecho está levantado, con su mano señala al cielo, su brazo izquierdo busca la presencia de la santa y con su mano toca delicadamente un dedo de la mano de ésta. San pablo, en el extremo izquier";"La santa toca un dedo del arcángel";116;224;78;21;5;2
1932;4669;459;1;"Arrodillado";"Sus ojos miran con gran atención La cruz, su boca está cerrada.Los brazos están flexionados hacia abajo, las manos abiertas, con las palmas hacia el frente y los dedos hacia abajo.";"El sacerdote, ubicado en el costado derecho de la pintura, mira con emoción la paloma sobre la cabeza de la santa, su boca está abierta como si dijese alguna palabra. Con la mano izquierda señala la paloma, la mano derecha está abierta con la palma hacia ";"Ninguna";146;224;78;21;5;2
1933;4670;459;1;"Arrodillado";"Su rostro se dirige a la cruz, sus ojos miran fijamente, su boca está entre abierta. Con la mano derecha utiliza la disciplina sobre su espalda, la izquieda se extiende hacia adelante, la mano abierta con palma haca el frente y los dedos hacia abajo.";"Los demonios se ubican en el extremo izquierdo del cuadro. Envueltos en llamas, de orejas puntiagudas, miran a la santa; sus cejas están fruncidas, disgustados parecen retirarse pues sus cuerpos están de medio lado, uno de ellos está oculto en la oscurida";"Un ángel niño sujeta al otro por el brazo y su cuerpo está pegado al de este.";112;102;78;21;5;2
1934;4676;459;1;"Arrodillado";"Los ojos abiertos mirando al apa, la frente ceñida, la boca cerrada. El brazo derecho flexionado y extendido al frente, la mano abierta y extendida mostrando la palma en dirección arriba. El brazo izquierdo flexionado a la altura del pecho, la mano abiert";"Santo Domingo (¿?) mira al Papa con rostro apasible, la mano derecha sobre el pecho señalando el corazón, la mano izquierda entre abierta, la palma de costado. Cuatro cardenales, de izquierda a derecha: el primero mira a su conpañero a la derecha, las man";"Ninguna";5;72;77;21;5;2
1935;4677;459;1;"Arrodillado";"Los ojos abiertos miran a Jesus, su boca está cerrada y el rostro es apasible. Las manos estan juntas, abiertas, en posición de oración a la altura del pecho.";"Jesús mira a la santa con los ojos casi cerrados, su mano izquierda está en el pecho señalando su corazón, la mano derecha extendida sostiene la ostia acercándola al rostro de la santa. El sacerdote mira de lado el misal, las manos a la altura del pecho, ";"Ninguna";146;42;77;21;5;2
1936;4678;459;1;"Inclinado";"Su cara se enceuntra de perfil y mira directamente a la Virgen, sus dos brazos extendidos al frente, sus manos sostienen una bandeja.";"El grupo de los tres pobres: uno de ellos (el que está más adelante) voltea a mirar a sus compañeros, su brazo musculoso está fexionado, su mano derecha está abierta, la palma hacia arriba, los dedos señalan la santa. Su mano izquierda sostiene un sombrer";"Ninguna";112;136;77;21;5;2
1937;4680;459;1;"Postrado";"Su rostro pálido tiene los ojos cerrados y la boca parece esbozar una sonrisa. Sus manos agarran fuertemente una cruz que reposa sobre su pecho.";"El sacerdote con la capucha tiene los ojos cerrados, su mano derecha oculta, la izquierda sostiene un cirio encendido. El sacerdote en la cabecera de la cama mira al cielo, tiene la boca abierta, su mano izquierda está abierta, la palma al frente, los ded";;190;141;77;21;5;2
1938;4681;459;1;"De pie";"Sus ojos miran hacia arriba el rostro de maria, su boca está cerrada. La mano izquierda oculta, la derecha, brazo extendido, reposa sobre la ingle de la virgen.";"La virgen, los ojos medio abiertos, la boca cerrada, su mano derecha está sobre la espalada de la santa, la derecha tiene entre su dedo índice y medio, el pesón de su seno. Las tres monjas, menos la última, tienen los ojos abiertos, miran en éxtassis la e";"La Virgen toca la espalda de la santa y ésta apoya una mano sobre la ingle de la Virgen.";18;136;77;21;5;2
1939;4682;459;1;"Arrodillado";"Sus ojos están fijos en el pecho de Maria, su boca cerrada. Mano izuquierda oculta, la derecha abierta se extiende como queriendo alcanzar a cristo.";"Maria observa la santa con los ojos entrecerrados, sus dos manos están cogiendo a la santa, una en la espalda, la otra bajo la axila. Jesús mira de frente al espectador, en sus manos tiene un libro el cual muestra al espectador. Las dos mujeres que sostie";"María abraza a la santa";18;125;77;21;5;2
1940;4710;459;1;"Postrado";"Con rostro apasible, sus ojos están fijos en la trinidad que se encuentra en la parte superior del cuadro.";"El ángel tiene la mirada fija en la trinidad ubicada en la parte superior del cuadro. Sus dos manos sotienen a la niña alzada, una la toma por la cabeza, la otra por la cola. Jesús mira a Dios, su mano derecha con los dedos indice y medio señala al corazó";"El ángel sostiene alzada a la santa";18;145;40;21;4;2
1941;4712;459;1;"Sentado";"Su rostro levemente ladeado a la izquierda mira el cuadro de la virgen con éxtasis. Su mano izquierda extendida, con los dedos señala el cuadro de la virgen. Su mano derecha abierta y extendida tiene el índice anormalmente largo.";"Tres ángeles llevan a la santa. El que está a su derecha con rostro apasible mira el cuadro de la virgen, su mano derecha sostiene a la santa por una pierna, la otra mano permanece oculta. El ángel que se encuentra detrás de la santa mira al suelo, sus ma";"Dos ángeles tocan a la santa.";146;136;40;21;4;2
1942;4713;459;1;"De pie";"El rostro ligeramente inclinado hacia arriba mira a Jesús sobre la nube. Su brazo derecho extendido, la mano abierta, señala la escena que ven sus ojos. Con la otra mano coge la de su hermano menor, el dedo meñique ligeramente extendido.";"Con el rostro ligeramente inclinado, una sonrisa en el rostro, el hermano de la santa mira al cielo. Su mano izquierda se encuentra cogida por la de la santa. Su mano izquierda yace a un lado del cuerpo, el dedo indice y medio se encuentran extendidos. Je";"La mano de la santa toma la mano del hermano";18;224;40;21;4;2
1943;4714;459;1;"Arrodillado";"Rostro ligeramente inclinado hacia arriba, los ojos abiertos, su mirada fija en la cruz. Los brazos extendidos a una corta distancia del cuerpo, las manos abiertas, las palmas al frente, los dedos hacia abajo, en además de recibir algo.";"El padre de la santa mira la paloma sobre la cabeza de la santa, su rostro expresa inquietud pues sus cejas están algo arqueadas hacia arriba. Los brazos extendidos al frente, las manos abiertas, los dedos hacia arriba, las palmas al frente. El angel sobr";"Ninguna";20;136;27;21;5;2
1944;4715;459;1;"Arrodillado";"Su rostro inclinado a los pies de santo Domingo tiene los ojos abiertos. Las manos abiertas en posición de oración están frente al rostro.";"San Francisco mira a la santa, en sus manos sostiene la capa negra del hábito. Santo domingo sostiene el hábito blanco con ambas manos y mira a la santa. Los tres santos, a quienes no se ven las manos, en la parte posterior miran en distintas direcciones ";"Ninguna";12;229;25;21;5;2
1945;4716;459;1;"Arrodillado";"El rostro ligeramente ladeado se inclina hacia Jesús y le mira. Su nao derecha está entre las manos de Jesús recibiendo el anillo. La mano izquierda extendida al lado de su cuerpo señala con el índice el suelo.";"Jesús mira la mano de la santa mientras con las dos manos coge la mano derecha de ésta y le coloca el anillo en el dedo índice. María mira la santa, esboza una sonrisa en el rostro, posa su mano izquierda en el brazo de la santa, su mano derecha va al pec";"Jesús y la Virgen se tocan en la mano, María toca a la virgen en el brazo.";146;68;25;21;5;2
1946;4718;459;1;"Inclinado";"Tiene el rostro ladeado hacia la izquierda y un poco hacia arriba. Su mano izquierda está abierta en alto, palma al frente, dedos arriba. Su mano derecha está abierta, palma abierta, dedos abajo.";"Todos miran a la santa con atención (menos el franciscano que se encuentra mas cerca de la santa que mira el libro). Con la mano derecha toman la pluma, con la izquierda el libro (excepto el secular que esta al lado de la santa quien con su mano izquierda";"Ninguna";146;96;25;21;5;2
1947;4719;459;1;"Arrodillado";"Sus manos están a la altura del pecho en posición de oración, dedos estirados. Su rostro inclinado hacia arriba, mira atentamente el rostro de cristo. Parece tener unas pintas de sangre en el rostro.";"Jesús inclina su rostro y mira apaciblemente a la santa. Con una mano guía la boca de la santa a su herida en el costado, la mano derecha está abrazando en la espalada a la santa. Los ángeles ubicados en la parte inferior del cuadro, a cada lado de la esc";"Jesús abraza a la santa";146;225;25;21;5;2
1948;4721;459;1;"Inclinado";"La santa con el rostro inclinado a Jesús, lo mira con una expresión de éxtasis. Sus manos a cada lado del cuerpo y a la altura del pecho, están abiertas con los dedos extendidos. En la derecha recibe la corona de espinas.";"Jesús mira a la santa mientras con una mano pone la corona real sobre su cabeza y con la otra le entrega la corona de espinas.";"Ninguna";146;225;25;21;5;2
1949;4722;459;1;"Arrodillado";"El rostro levemente inclinado hacia arriba, mira la cruz con una expresión de éxtasis. Su brazo izquierdo está extendido al frente y sostenido por un ángel, la mano abierta y los dedos extendidos hacia el frente. Su mano derecha abierta y extendidos los d";"Ambos ángeles miran la santa con los ojos entreabiertos, el ángel a la izquierda de la santa sostiene el brazo izquierdo de ésta con su mano izquierda, la derecha la apoya sobre la espalda de la santa. El ángel a la derecha de la santa, con su brazo derec";"El ángel a la derecha de la santa sostiene la mano y toca la espalda de ésta.";146;225;25;21;5;2
1950;4723;459;1;"Arrodillado";"Las manos a la altura del pecho en oración con los dedos extendidos, el rostro inclinado hacia arriba mirando a cristo, la boca cerrada.";"Cristo: el rostro inclinado levemente hacia la santa, su mano derecha extendida al frente, sostiene la ostia y la dirige al rostro de la santa. La mano izquierda a la altura del pecho, señala con el índice al corazón. El sacerdote observa la cruz, las man";"Ninguna";146;225;25;21;5;2
1951;4724;459;1;"Inclinado";"Su rostro inclinado hacia arriba mira a la Virgen, una sonrisa se esboza en el rostro. Ambas manos sostienen a la altura del rostro una bandeja en la que la virgen deposita un pan.";"La Virgen mira con los ojos entrecerrados a la santa, su boca esboza una sonrisa. Ambas manos sostienen un pan que entregan a la santa. El ángel a la izquierda de María tiene las manos juntas y abiertas a la altura del pecho en señal de oración. Su mirada";"Ninguna";19;136;25;21;5;2
1952;4725;459;1;"Arrodillado";"La santa mira a Jesús con sus ojos en éxtasis, las manos ambas abiertas, las palmas al frente, la mano derecha con los dedos hacia abajo, la mano izquierda con las palmas hacia arriba.";"Jesús observa con los ojos entrecerrados el corazón que sostiene con ambas manos. La monja se encuentra leyendo con los ojos entrecerrados, con la mano izquierda sostiene el libro, con la derecha, con el dedo índice, señala al cielo.";"Ninguna";146;225;25;21;5;2
1953;4726;459;1;"Arrodillado";"Su rostro está levemente inclinado para arriba, mira a Jesús. Los brazos extendidos a los lados, las manos abiertas, los dedos extendidos, las palmas al frente. ";"Jesús está mirando a la santa, con la mano derecha sostiene la cruz, la izquierda la tiene a la santa. El ángel ubicado en la parte superior del cuadro tiene las manos en oración con los dedos extendidos y la mirada fija en Jesús. El ángel ubicado debajo ";"Ninguna";146;225;25;21;5;2
1954;4727;459;1;"Arrodillado";"Los ojos miran a María con gesto de éxtasis, sus manos se encuentran cruzadas sobre el pecho.";"María mira con ojos semiabiertos a la santa, su mano derecha la abraza por los hombros, la izquierda sostiene su pezón. Los ángeles tienen las manos en posición de oración con los dedos extendidos a la altura del pecho. La mirada de uno de ellos se dirige";"La Virgen abraza a la santa";146;225;25;21;5;2
1955;4728;459;1;"Arrodillado";"Su rostro inclinado hacia arriba mira a la santa. Su mano derecha extendida, con la mano abierta toca el brazo de la Virgen, su mano izquierda permanece oculta.";"La virgen inclina levemente la cabeza mirando a la virgen con los ojos entrecerrados. Su mano derecha se posa sobre la espalda de la santa, su mano izquierda cae al frente del cuerpo abierta con los dedos extendidos hacia abajo. Las tres santas tienen en ";"La virgen toca la espalda de la santa y la santa toca su brazo.";146;1;25;21;5;2
1956;4729;459;1;"Arrodillado";"Con rostro apacible mira levanta su rostro para ver a Cristo mientras su mano derecha sostiene una cadena de hierro con la que parece golpear su espalda. Su mano izquierda abierta, con los dedos extendidos y separados entre sí, yace al lado del cuerpo.";"Los dos demonios más altos miran a la santa con los ojos desorbitados y la boca abierta. Sus brazos se extienden a lo alto, las manos abiertas, las palmas al frente, los dedos extendidos. El demonio debajo de ellos cubre con ambas manos su rostro. Del más";"Ninguna";146;102;25;21;5;2
1957;9399;459;1;;;;;1;1;1;1;1;1
1960;362;462;1;"De pie";"Mira con severidad directametne al espectador, en su mano derecha levantada lleva un corazón encendido de fuego, en su mano izquierda sostiene el cayado.";;"Ninguna";61;203;25;21;5;2
1961;1152;462;1;"Arrodillado";"Inclina la cabeza hacia abajo para ver el niño Jesús, una sonrisa se dibuja en sus labios. La mano derecha sostiene su seno, la mano izqueirda sostiene el niño.";"San antonio de padua mira al espectador, una sonrisa tiene el rostro, con su mano izquierda sostiene al niño Jesús, la mano izuquierda sostiene un lirio. San benito mira hacia arriba en gesto de éxtasis, las manos cruzadas al pecho abrazan el báculo. La v";"La santa sostiene al niño con la mano sin tocarlo.";61;125;25;21;5;2
1962;1259;462;1;"De pie";"Inclina la cabeza hacia abajo para ver el niño Jesús, una sonrisa se dibuja en sus labios. Con ambas manos sotiene al niño Jesús";"El niño Jesús mira hacia arriba al rostro de la santa, con ambas manos sotiene el rostro de la santa.";"El niño Jesús sostiene entre sus manos el seno de la santa";61;125;25;21;5;2
1963;1488;462;1;"De pie";"Ladea la cabeza hacia su izquierda, mira al niño con los ojos entreabiertos. Sus dos manos sostienen al niño Jesús";"El niño Jesús mira hacia el frente con mirada abstraida, gesto silente, la mano derecha extendida abierta, dedos extendidos al frente, la mano izquierda se se apoya en la tela sobre la que está apoyado.";"Ninguna";61;203;25;21;5;2
1964;1489;462;1;"De pie";"La cabeza ligeramente ladeada hacia su derecha, mira directametne al espectador con gesto apacible. Con la mano derecha sostiene un corazón, con la mano izquierda un báculo.";;"Ninguna";61;203;25;21;5;2
1965;1619;462;1;"Arrodillado";"La cabeza inclinada hacia arriba, mira a Jesús con gesto de éxtasis, la boca ligeramente abierta. Ambas manos levantadas por sobre su cabeza, la mano derecha entrega el corazón a jesús, la mano izquierda lo recibe.";"Jesús: inclina su cabeza hacia abajo para mirar a la santa. Su mano derecha recibe el corazon de la santa, la izquierda entrega el suyo. El ángel en el extremo derecho de la pintura (vestido de gris) mira las manos que se entregan los corazones, una sonri";"Ninguna";61;225;25;21;5;2
1966;2440;462;1;"De pie";"Cabeza inclinada levemente hacia abajo, la mano izquierda sobre el pecho donde está su corazón, la mano derecha sostiene un báculo con una cinta.";;"Ninguna";61;203;25;21;5;2
1967;3632;462;1;"Sentado";"Sus ojos entrecerrados contemplan abstraídos la cruz que sostiene con ambas manos.";;"Ninguna";146;48;25;21;5;2
1968;3812;462;1;"De pie";"Cabeza inclinada hacia su izquierda, los ojos semicerrados abstraidos, gesto sereno. La mano derecha sostiene el báculo, la derecha sostiene un corazón encendido a la altura del pecho.";;"Ninguna";61;203;25;21;5;2
1969;4839;462;1;;"La cabeza inclinada hacia su izquierda, los ojos cerrados, gesto de placides. En su mano derecha, a la altura del pecho, sostiene un corazón con una imagen de jesús sentado sobre éste; la mano izquierda reposa sobre un libro abierto.";;"Ninguna";61;203;25;21;5;2
1970;5481;462;1;"De pie";"La cabeza inclinada hacia abajo, los ojos entreabiertos mirando al suelo abstraidos, el gesto sereno. La mano derecha sostiene el báculo, la derecha, con anillos en todos los dedos, sostiene se toca el corazón en el pecho.";;"Ninguna";61;203;25;21;5;2
